Con,Contp,PP,PPName,Reg,AgtId,Agt,Dat,Status,Lgt,N_characters,Agtp,Stage,StageSub,Part,ThrdPart,OthAgr,Loc1ISO,Loc2ISO,Loc1GWNO,Loc2GWNO,UcdpCon,UcdpAgr,PamAgr,CowWar,GCh,GChRhet,GChAntid,GChSubs,GChOth,GDis,GDisRhet,GDisAntid,GDisSubs,GDisOth,GAge,GAgeRhet,GAgeAntid,GAgeSubs,GAgeOth,GMig,GMigRhet,GMigAntid,GMigSubs,GMigOth,GRa,GRaRhet,GRaAntid,GRaSubs,GRaOth,GRe,GReRhet,GReAntid,GReSubs,GReOth,GInd,GIndRhet,GIndAntid,GIndSubs,GIndOth,GOth,GOthRhet,GOthAntid,GOthSubs,GOthOth,GRef,GRefRhet,GRefSubs,GRefOth,GSoc,GSocRhet,GSocAntid,GSocSubs,GSocOth,GeWom,GeMe,GeMeNu,GeMeOth,GeLgbti,GeLgbtiPos,GeLgbtiNeg,GeFa,StDef,StGen,StCon,StSd,StRef,StSym,StInd,StUni,StBor,StXbor,Pol,PolGen,PolNewInd,PolNewTemp,ConRen,Cons,Ele,ElecComm,PolPar,PolParTrans,PolParOth,Civso,Tral,Pubad,Polps,PpsSt,PpsSub,PpsEx,PpsOro,PpsOthPr,PpsVet,PpsAut,PpsInt,PpsOth,Terps,TpsSub,TpsLoc,TpsAut,TpsOth,Eps,EpsRes,EpsFis,EpsOth,Mps,MpsMe,MpsJt,MpsPro,MpsOth,HrGen,EqGen,HrDem,Prot,ProtCiv,ProtGrp,ProtLgl,ProtOth,HrFra,HrfSp,HrfBor,HrfTinc,HrfOth,HrCp,CprLife,CprTort,CprEq,CprSlav,CprLib,CprDet,CprFmov,CprFspe,CprFass,CprTria,CprPriv,CprVote,CprReli,CprOth,HrSec,SerProp,SerWork,SerHeal,SerEdu,SerStdl,SerShel,SerSs,SerCult,SerOth,HrNi,HrNiMe,HrNiNe,HrNiOth,HrIi,HrIiMon,HrIiBod,HrIiOth,HrMob,HrDet,Med,MedGov,MedSubs,MedLog,MedOth,HrCit,CitGen,CitRights,CitDef,CitOth,JusCr,JusCrSp,JusCrSys,JusCrPow,JusEm,JusJu,JusPri,JusTra,Dev,DevSoc,DevHum,DevInfra,NEC,NatRes,IntFu,Bus,Tax,TaxPo,TaxRef,TaxOth,Ban,CenBan,BanPers,BanInt,BanXb,LaRef,LaRefMan,LaRefRet,LaRefOth,LaNom,LaCH,LaCHTa,LaCHIt,LaCHPro,LaCHOth,LaEn,Wat,SsrGua,Ce,CeProv,CeGen,SsrPol,SsrArm,SsrDdr,DdrDemil,DdrProg,SsrInt,SsrPsf,SsrFf,Cor,SsrCrOcr,SsrDrugs,Terr,TjGen,TjAm,TjAmPro,TjSan,TjPower,TjAmBan,TjCou,TjJaNc,TjJaIc,TjMech,TjPrire,TjVet,TjVic,TjMis,TjRep,TjRSym,TjRMa,TjNR,ImUN,ImOth,ImRef,ImPK,ImE,ImSrc
Palestine,Inter-group,33,"Palestine, Intra-Palestian agreements",Middle East and North Africa,1406,The National Conciliation Document of the Prisoners (The Prisoner's Document) (2nd Version),2006-06-01,Multiparty signed/agreed,7,13463,Intra,SubPar,Iss,"Fatah – PLC member Marwan Barghouthi, Fatah Secretary. 
Hamas – Sheikh Abdul Khaleq al-Natsheh – Higher Leading Commission 
Islamic Jihad Movement – Sheikh Bassam al-Sa'di
Popular Front for the Liberation of Palestine [PFLP] – Abdul Rahim Mallouh – member of PLO Executive Committee and Deputy General Secretary of the PFLP
Democratic Front for the Liberation of Palestine [DFLP] – Mustafa Badarneh",,2005 Cairo Declaration,ISR,,666,,234,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Palestine,Inter-group,33,"Palestine, Intra-Palestian agreements",Middle East and North Africa,1417,The National Conciliation Document of the Prisoners (The Prisoner's Document) (1st Version),2006-05-11,Multiparty signed/agreed,5,14299,Intra,SubPar,MultIss,"Fatah – PLC member Marwan Barghouthi, Fatah Secretary. 
Hamas – Sheikh Abdul Khaleq al-Natsheh – Higher Leading Commission 
Islamic Jihad Movement – Sheikh Bassam al-Sa'di
Popular Front for the Liberation of Palestine [PFLP] – Abdul Rahim Mallouh – member of PLO Executive Committee and Deputy General Secretary of the PFLP
Democratic Front for the Liberation of Palestine [DFLP] – Mustafa Badarneh
",,Cairo Declaration,ISR,,666,,234,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,1,0,0,1,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Papua New Guinea/Bougainville,Government/territory,9,Bougainville: peace process,Asia and Pacific,312,Bougainville Peace Agreement,2001-08-30,Multiparty signed/agreed,81,123098,Intra,SubComp,FrAg,"Hon. Sir Mekere Morauta, Kt MP Prime Minister; Hon. John L. Momis MP, Governor, Bougainville Interim Provincial Government; Hon. Moi Avei, Minister for Bougainville Affairs; Joseph Kabui, President, Bougainville People's Congress; Hon. M. Ogio, Deputy Prime Minister, MP for North Bougainville; Hon. M. Laimo, MP for South Bougainville; Hon. S. Akoitai, MP for Central Bougainville; Mr. J. Ranam, Chairman, Leitana Council of Edlders; Mr. G. Sinato, Deputy Governor, Bougainville Interim Provincial Government; Mr. T. Anis, Vice-President, Bougainville People's Congress; Mr. J. Tanis, Vice-President, Bougainville People's Congress; Ishmael Toroama, Chief of Defence, Bougainville Revolutionary Army; Hilary Masiria, Chairman, Bougainville Resistance Forces; Mrs. Ruby Mirinka, Representative of Bougainville Women ","Witnesses: Australia, New Zealand, Fiji, Solomon Islands, UNOMB (United Nations Observer Mission to Bougainville)","Page 76, BOUGAINVILLE PEACE AGREEMENT, Part F. OTHER MATTERS, 1. AMNESTY AND PARDON 
331. The parties confirm that grants of amnesty and pardon (as agreed in the Lincoln Agreement) for all persons involved in crisis-related activities or convicted of offences arising out of crisis-related activities should be expedited, and will cooperate to ensure that they are.
Page 77, BOUGAINVILLE PEACE AGREEMENT, Part F. OTHER MATTERS, 2. RESOLVING DISPUTES DURING IMPLEMENTATION
[…]
336. The National Government will also use its best efforts to ensure that the PMG continues to provide such assistance in implementation of the Lincoln Agreement as the parties may, by agreement, request and the contributing states may agree
",PNG,,910,,369,1080,34,854,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,3,0,1,1,0,3,1,1,0,0,0,1,1,3,1,0,1,0,1,0,0,0,0,1,3,0,0,1,1,3,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,2,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,3,3,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,2,3,0,1,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
Papua New Guinea/Bougainville,Government/territory,9,Bougainville: peace process,Asia and Pacific,386,Gateway Communique,2000-06-09,Multiparty signed/agreed,1,2274,Intra,Pre,PreMix,"Sir Michael Somare, Minister for Bougainville Affairs & Chairman of the National committee on Bougainville;
John L. Momis, Co-Leader of Bougainville Delegation;
Joseph C. Kabui, Co-Leader of Bougainville Delegation;
","Signed in the presence of: 
Brigadier M. Silverstone, Commander, Peace Monitoring Group;
Scott S. Smith, United Nations Observer Mission in Bougainville;","Page 1,
Building on the foundations laid down in the Lincoln Agreement and Loloata Understanding, the parties made progress towards peace and reaffirmed their commitment to the peace process and meaningful dialogue for a political settlement.

Page 1,
The Bougainville Delegation presented the National Government Delegation with a detailed working paper called 'Proposals for a Special Status Agreement', outlining the proposed draft of an agreement between the parties on a political settlement. This working paper is based on a document entitled 'Autonomy and Referendum', which the National Government Delegation has accepted as the basis for further negotiations. These documents are attached to this communique. The parties agree that these documents will provide the basis for future negotiations.",PNG,,910,,369,1562,,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Papua New Guinea/Bougainville,Government/territory,9,Bougainville: peace process,Asia and Pacific,418,Joint Bougainville Negotiating Position,1999-12-14,Multiparty signed/agreed,4,8383,Intra,Pre,Prin,"Signed by:
Joseph C. Kabui;
Hon. John Momis, MP;
James Tanis;
Thomas Anis;
Hon. sam Akoital, MP;
Hon. Michael Laimo, MP;
Hon. Michael Ogio, MP;
Mr. Joel Banam;
Mr. Carolus Ketsimur;
Mr. Joseph Bana;
Mr. Gordon Bure;
Mrs. Ezliabeth Burain;
Mrs. Theresa Jaintong;
Mrs. Lucy Morris;
Mrs. Martha Toarats;
Mrs. Dorcas Awasa;
Mrs. Genevieve Pisi;
Mr. Ben Kamda;
Mr. Steven Topesi;
Mr. Thomas Tari;",,,PNG,,910,,369,,,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Papua New Guinea/Bougainville,Government/territory,9,Bougainville: peace process,Asia and Pacific,314,Buin Declaration,1998-08-22,Multiparty signed/agreed,2,3065,Intra,Pre,Prin,"Signed by:
Representing the chiefs of Central Bougainville, Peter Mekea, Peter Kalasoi, Sameul Kopa, Amos toroama, bibi Narunsi, Ikea Kakito, Robert Abara;
Representing the chiefs of South Bougainville, Hera Potunga, Paul Kaile, Daniel Tsibim, Linus Konukung, james Mita, John Monko;
Representing the chiefs of North Bougainville, Joel banam, Carolus Ketsimur, John Tabinaman, Amos Toromuir, Dennis Sareke, Avo Sini, Joe Toarats, Osborne Tomi;
Representing the women of Bougainville, Thersa Jaintong, Josephine Kauona;","Witnessed by:
Honourable Reverend Leslie Beseto, CMG MO, Minister for Home Affairs & Chairman of Solomon Islands, Bougainville Peace committee, Government of Solomon Islands;","Page 1, Untitled Preamble,
Reaffirming the Burnham Declaration, the Lincoln Agreement and the Arawa Implementation of Cease-Fire Agreement.

Page 1, 2. Bougainville Reconciliation Movement
Consistent with the Lincoln Agreement, the Congress reaffirms the need to immediately establish the Bougainville Reconciliation Government by the end of 1998 - be it elected, appointed or nominated or both.
It calls for the establishment of this Government under a new Interim Constitution.
The Congress, therefore, endorses the appointment of a Working Committee to prepare the structure for presentation to the PPCC.",PNG,,910,,369,,,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Papua New Guinea/Bougainville,Government/territory,9,Bougainville: peace process,Asia and Pacific,437,"Lincoln Agreement on Peace, Security and Development on Bougainville",1998-01-23,Multiparty signed/agreed,13,7588,Intra,SubPar,MultIss,"(Signed):
Sir John KAPUTIN, Chief Negotiator, Papua New Guinea Government;
Joseph KABUI, Vice President, Bougainville Interim Government;
Sam AKOITAI, Minister for Bougainville Affairs, Papua New Guinea Government;
General Sam KAUONA, Commander, Bougainville Revolutionary Army;
Gerard SINATO, Premier, Bougainville Transitional Government;
John MOMIS, Member for Bougainville Region, Papua New Guinea Government;
Michael LAIMO, Member for South Bougainville, Papua New Guinea Government;
Michael OGIO, Member for North Bougainville, Papua New Guinea Government;
Hilary MASIRIA, Resistance Commander;","WITNESSED BY:
Bartholomew ULUFA'ALU, Prime Minister, Solomon Islands;",,PNG,,910,,369,1558,,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
Papua New Guinea/(Bougainville),Government/territory,9,Bougainville: peace process,Asia and Pacific,1036,"Agreement between New Zealand, Papua New Guinea, Australia, Fiji and Vanuatu concerning the Neutral Truce Monitoring Group for Bougainville",1997-12-11,Multiparty signed/agreed,13,26760,InterIntra,Imp,ImpMod,For New Zealand: NIGEL MOORE; For Australia: DAVID IRVINE; For Vanuatu: HON. VINCENT BOULEKONE; For the Independent State of Papua New Guinea: LE GENIA; For Fiji: COL. PAUL MANUELI,,,PNG,,910,,369,,,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Papua New Guinea/Bougainville,Government/territory,9,Bougainville: peace process,Asia and Pacific,560,The Burnham Declaration by Bougainville Leaders on the Re-Establishment of a Process for Lasting Peace and Justice on Bougainville,1997-07-18,Multiparty signed/agreed,2,4097,Intra,Pre,PreMix,"Joseph Kabui, Leader of BIG/BRA;
Gerard Sinato, Leader of BTG Delegation;
Martin Miriori;
Sam Kauona;
John Momis MP;
Sam Akoitai;",,,PNG,,910,,369,,,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
Papua New Guinea/Bougainville,Government/territory,9,Bougainville: peace process,Asia and Pacific,313,Bougainville Transitional Government Peace Plan,1996-02-01,Multiparty signed/agreed,6,18695,Intra,Pre,Prin,Note: Agreement is not signed. However the plan appears only to apply to the Bougainville Transitional Government.,,"Page 2-3, PART II - OBJECTIVES OF THE BOUGAINVILLE TRANSITIONAL GOVERNMENT
2.7 These agreeements include:
i) the Endeavour Accord,
ii) the Kavieng (Malangan) Agreement,
iii) the Honiara Declaration of 1991
iv) the South Bougainville Agreement,
v) the Tambea Accord,
vi) the Honiara Commitment to Peace on Bougainville,
vii) the Cease-fire Agreement of 1994,
viii) the Bougainville Peace Conference resolutions,
ix) the North Nasioi Agreement,
x) the Charter of Mirigini for a New Bougainville,
xi) the Waigani Communique
xii) Summary Record of Mirigini Discussions on (the) Implementation of the Waigani Communique,
xiii) Areas of Common Understanding reached the by Prime Minister, Sir Julius Chan, and BTG Premier Mr. Theodore Miriung on the Occasion of their Fourth Negotiating Session at the Mirigini State House on Thursday, 3rd August 1995.",PNG,,910,,369,,,854,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Papua New Guinea/Bougainville,Government/territory,9,Bougainville: peace process,Asia and Pacific,316,Cairns Joint Communique,1995-12-01,Multiparty signed/agreed,2,3125,Intra,Pre,PreMix,"Note: Document has not been signed, although the parties appear to be the Bougainville Transitional Government and the Bougainville Interim Government",Signed in the presence of the Representatives of the Secretary-General of the United Nations and of the Secretary-General of the Commonwealth.,,PNG,,910,,369,,,854,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Papua New Guinea/Bougainville,Government/territory,9,Bougainville: peace process,Asia and Pacific,607,Waigini Communique,1995-05-18,Multiparty signed/agreed,3,5282,Intra,SubPar,MultIss,"RT HON SIR JULIUS CHAN GCMG KBE MP, PRIME MINISTER, NATIONAL GOVERNMENT OF PAPUA NEW GUINEA;
MR THEODORE MIRIUNG, PREMIER, BOUGAINVILLE TRANSITIONAL GOVERNMENT;",,,PNG,,910,,369,,,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
Papua New Guinea/Bougainville,Government/territory,9,Bougainville: peace process,Asia and Pacific,326,Charter of Mirigini for a New Bougainville,1994-11-25,Multiparty signed/agreed,2,3224,Intra,SubPar,MultIss,"For National Government: Rt Hon Sir Julius Chan GCMG KBE MP, Prime Minister;
Hon Arnold Marsipal MP, Minister for State Assisting the Prime Minister; 
Hon Castan Maibawa MP, Minister for Provincial Affairs and Village Services;

For Bougainville Province: Mr Nick Penial, Chairman (South-West Interim Authority);
Mr Thomas Anis, Buka Interim Authority;
Mr Theodore Miriung, Interim Chairman (North Nasioi Village Council of Chiefs);
Hon John Momis MP, Regional Member of Bougainville and Minister for Communications;
",,,PNG,,910,,369,,,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Papua New Guinea/Bougainville,Government/territory,9,Bougainville: peace process,Asia and Pacific,468,North Nasioi Agreement,1994-10-18,Multiparty signed/agreed,2,2429,Intra,Pre,Prin,"Bougainville Interim Government Spokesmen; Representatives of the village Councils of Chiefs of the Central District of Bougainville; The big men of the South Nasioi, Aropa Valley and Pinei Valley; Commanders of the Bougainville Revolutionary Army from the North Nasioi area of Bougainville; The representatives of women's associations and churches",,,PNG,,910,,369,,,854,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
